"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"439",2020-06-21,"Italy",264,238571,6811216.16319317,558844.160693877,65901299.5033884,126182.322698039,13465.9424597504,713985.081299225,49,34610,179166.812122142,6771.24287542737,2168264.4515681,8128.92794662829,212.341199293051,91002.1382921257,1.03013567137603,0.267089226306073,1.82773896514294
"440",2020-06-22,"Italy",224,238795,6939314.77288694,572298.183120525,66617648.1106305,128098.609693771,13454.0224266487,716348.607242133,24,34634,187317.487037235,6983.46693305343,2257697.19408936,8150.67491509336,212.224057626055,89432.7425212626,1.02643295216964,0.263055615644873,1.80047338394653
"441",2020-06-23,"Italy",221,239016,7069457.77231707,585739.985322403,67378378.8622206,130142.999430134,13441.8022018779,760730.751590066,23,34657,195476.51313808,7195.39532396643,2344552.26034389,8159.02610084495,211.928390913006,86855.0662545301,1.02269429192283,0.25962235147908,1.7847399437601
"442",2020-06-24,"Italy",113,239129,7201741.44931938,599098.808389637,68161924.8618178,132283.677002306,13358.8230672334,783545.999597276,18,34675,203633.126264523,7407.39682035431,2428684.18319611,8156.6131264434,212.001496387877,84131.9228522238,1.01891419946499,0.256886317446085,1.77059841965665
"443",2020-06-25,"Italy",577,239706,7336229.70462602,612398.36221796,68991710.3024837,134488.255306646,13299.5538283231,829785.44066584,31,34706,211779.205746455,7619.28110532539,2510007.09790825,8146.07948193146,211.884284971086,81322.9147121346,1.01508825672536,0.254758989914444,1.75111939193996
"444",2020-06-26,"Italy",296,240002,7472953.48298328,625643.262298138,69786045.1714841,136723.778357253,13244.9000801786,794334.869000449,34,34740,219909.221052784,7831.04670917201,2588281.4870339,8130.0153063294,211.765603846614,78274.3891256492,1.01121311992405,0.252289589664254,1.7275638316177
"445",2020-06-27,"Italy",255,240257,7611910.29041812,638693.378501686,70623126.9862099,138956.807434841,13050.1162035477,837081.814725733,30,34770,228020.121553159,8042.8199991009,2663643.2143204,8110.90050037471,211.773289928892,75361.7272865018,1.00728652322928,0.250313143654991,1.70657848240652
"446",2020-06-28,"Italy",175,240432,7753063.84593774,651620.451896028,71460173.0798801,141153.555519624,12927.0733943423,837046.093670221,8,34778,236111.178429872,8254.39436191223,2737042.79893928,8091.05687671275,211.574362811334,73399.5846188806,1.0033072818426,0.248774137094404,1.67857270340094
"447",2020-06-29,"Italy",174,240606,7896343.88541869,664329.334323339,72346669.7843101,143280.039480949,12708.882427311,886496.704430004,22,34800,244183.7879787,8465.75035790032,2807755.18760472,8072.60954882787,211.355995988087,70712.3886654366,0.999275292770168,0.247259141841949,1.65005051582344
"448",2020-06-30,"Italy",126,240732,8041646.1192137,676867.059617646,73282746.5939818,145302.233795012,12537.7252943064,936076.809671736,6,34806,252241.245315533,8676.89642402767,2875717.48645869,8057.45733683375,211.146066127353,67962.298853971,0.995191532704331,0.245938900082482,1.63050922675144
"449",2020-07-01,"Italy",142,240874,8188832.34798635,688838.125552892,74276073.9893825,147186.228772642,11971.0659352458,993327.39540065,23,34829,260288.496954364,8888.00537608927,2942253.38201198,8047.25163883041,211.108952061594,66535.8955532938,0.991058053089911,0.244851524404624,1.6061644371191
"450",2020-07-02,"Italy",182,241056,8337730.76240661,699637.958327242,75308342.684207,148898.414420262,10799.8327743504,1032268.69482454,21,34850,268331.879938063,9098.89072990013,3006115.19486969,8043.38298369923,210.885353810861,63861.8128577062,0.986877972395655,0.243924486818958,1.57883110203535
"451",2020-07-03,"Italy",201,241257,8488136.4853535,708962.825736646,76365984.9147119,150405.722946888,9324.86740940462,1057642.23050493,30,34880,276378.854278119,9309.51420353836,3066508.44830553,8046.97434005616,210.623473638234,60393.2534358434,0.982655464886297,0.243247395111582,1.54816806206985
"452",2020-07-04,"Italy",223,241480,8639812.45061421,716882.973938301,77458302.1782551,151675.965260717,7920.14820165488,1092317.26354318,15,34895,284437.734474366,9519.92746750512,3125247.59367162,8058.88019624713,210.413263966761,58739.1453660892,0.97839574401633,0.242359224778442,1.52004164104077
"453",2020-07-05,"Italy",235,241715,8792490.73931441,724103.172956995,78569714.8456789,152678.288700197,7220.19901869406,1111412.66742378,21,34916,292517.424908382,9730.1486164483,3181657.95144245,8079.69043401542,210.221148943177,56410.3577708339,0.974105037283434,0.24177091445298,1.48642342665159
