"","time","country","reported_cases","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"871",2020-11-07,"Belgium",6648,2376.20632347373,0.00797988292677049,3337.99055138244,2067.45184102819,2771.58283175409,214,113.47675453259,0.0522138216927207,190.464731886312,37.8910365266761,47.1917126775055,0.811493706749546,0.300925126546868,0.95209142795866,0.92080879416555,0.94224071261282
"872",2020-11-08,"Belgium",3046,2337.26046162681,0.00692868673804239,3306.82787093164,2049.49303698474,2747.21946451886,208,110.592445602039,0.0453308532943885,173.675944984316,37.5703650311563,46.8340350205673,0.811261861114191,0.300925124977179,0.951822548065068,0.920565356992306,0.941986633459985
"873",2020-11-09,"Belgium",1448,2299.33387395019,0.0060164179728737,3263.84365380201,2028.74513394023,2723.25533401613,210,107.735913737459,0.0393551433641617,159.247650106314,37.2439449007202,46.3966236040091,0.811034469522289,0.300925123614165,0.951555588205789,0.920324780651915,0.941729012033658
"874",2020-11-10,"Belgium",8636,2262.40851175866,0.00522426350508541,3233.69162319801,2008.88228555495,2698.77935854757,194,104.90993050492,0.0341671222657414,145.745934057323,36.8862452326159,45.9996610857118,0.810811397220327,0.300925122430612,0.951290544820065,0.920087039756382,0.941468467327207
"875",2020-11-11,"Belgium",7701,2226.4644068587,0.00453640842844078,3196.96066251401,1990.18710456383,2675.71990714402,217,102.117279830915,0.0296629742897894,133.279182429638,36.5833455228286,45.6161585044061,0.810592512156482,0.300925121402892,0.951027414154204,0.919852108925941,0.941237182961394
"876",2020-11-12,"Belgium",2004,2191.47993671886,0.00393912011394065,3161.7375229263,1969.90374113333,2652.75856969518,196,99.3607198544038,0.025752563078973,125.214288976311,36.2634347843404,45.2522462320197,0.810377685217716,0.300925120510487,0.950766192265103,0.919619962795824,0.941002700344292
"877",2020-11-13,"Belgium",6482,2157.43207918491,0.00342047404578337,3128.95240713353,1951.1796199573,2626.48627801667,173,96.6429487415768,0.0223576299782933,117.539142780851,35.7388932971907,44.8629165648535,0.810166790432094,0.300925119735581,0.950506875023767,0.919390576022841,0.940767920928391
"878",2020-11-14,"Belgium",5709,2124.29665514089,0.00297011575526577,3103.36031100373,1927.88742045443,2601.67268787575,183,93.9665744354425,0.0194102294715051,110.330530568244,35.3739874627558,44.5206444574291,0.809959705137807,0.300925119062704,0.950249458118841,0.919163923291788,0.940555769912687
"879",2020-11-15,"Belgium",2371,2092.04855780992,0.00257905409977252,3077.85240115013,1908.5517406795,2577.03695478006,174,91.3340882723487,0.0168513705541982,103.224042400721,35.0539502925236,44.1331769400457,0.809756310120544,0.300925118478421,0.949989205182313,0.918939979321668,0.940356423959628
"880",2020-11-16,"Belgium",1057,2060.66196767867,0.00223948175978762,3052.43107036611,1888.29446468678,2552.96310785965,189,88.7478423621729,0.0146298369743653,97.2922304434586,34.7505483955294,43.7601754689377,0.809556489721022,0.300925117971068,0.949734719430986,0.918718718871731,0.940144791231801
