"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"873",2020-03-21,"Portugal",235,1020,48826.6143576915,34417.249625303,67622.4845072637,6367.91053956336,4363.35498294128,8900.72695205298,3,6,24.691720394376,15.1665317282324,37.547813682856,4.89986598899149,3.33239683085586,6.79577551391021,2.1885656102104,1.71417138143935,2.74141280175465
"874",2020-03-22,"Portugal",260,1280,51193.5593336888,36235.9091160835,70664.3779752065,2366.94497599735,1818.65949078048,3041.89346794283,6,12,30.576246204218,19.3037193462644,45.5854502713103,5.88452580984196,4.13718761803201,8.0376365884543,0.721113848387816,0.573242291593925,0.886715706647384
"875",2020-03-23,"Portugal",320,1600,53817.6178601793,38238.5645452949,74063.3732527647,2624.05852649048,2002.65542921137,3398.99527755818,2,14,37.582341882352,24.3755404731394,54.9523396377013,7.00609567813401,5.07182112687493,9.36688936639097,0.720944708662897,0.573134063810715,0.886503494873793
"876",2020-03-24,"Portugal",460,2060,56566.094919421,40316.4734656506,77657.2863827375,2748.47705924163,2077.90892035577,3593.91312997283,9,23,45.856001489681,30.5365347778079,65.7892185493372,8.27365960732906,6.16099430466847,10.8368789116359,0.720757236127823,0.573011703526065,0.886268409884362
"877",2020-03-25,"Portugal",302,2362,59328.7013436778,42387.4826617116,81312.6419102051,2762.60642425688,2071.00919606095,3655.35552746765,10,33,55.5573447581085,37.9028025180559,78.2691908086903,9.70134326842747,7.36626774024803,12.4799722593531,0.72056081486167,0.572883051613349,0.886020323462455
"878",2020-03-26,"Portugal",633,2995,62038.5205913835,44397.9023762019,84939.2608345433,2709.81924770563,2010.41971449029,3626.61892433812,10,43,66.8405449249247,46.6796788461629,92.5806214104338,11.2832001668162,8.77687632810697,14.3114306017435,0.720363241375321,0.572765065401645,0.885767384706738
"879",2020-03-27,"Portugal",549,3544,64661.5114158884,46314.4108052508,88492.5011787484,2622.99082450495,1916.50842904892,3553.24034420508,17,60,79.8453157362948,56.9887502458444,108.823826480244,13.00477081137,10.3090713996815,16.2432050698105,0.72016924477279,0.572663849575561,0.885514498800567
"880",2020-03-28,"Portugal",724,4268,67183.6054186357,48130.4797353524,91952.1391629697,2522.09400274733,1816.06893010166,3459.63798422136,16,76,94.6726979634927,68.970218608643,127.05854840458,14.8273822271979,11.9814683627987,18.2347219243359,0.719981232770422,0.572568162688227,0.885264185368362
"881",2020-03-29,"Portugal",902,5170,69601.3909566129,49844.4274166258,95292.3467294377,2417.78553797713,1713.9476812734,3340.20756646802,24,100,111.396008701437,82.6357931562814,147.335574091887,16.7233107379443,13.6655745476384,20.2770256873065,0.719800205319365,0.572478501962369,0.88501756789536
"882",2020-03-30,"Portugal",792,5962,71916.5318532427,51449.9537069966,98541.5115057958,2315.14089662987,1605.52629037078,3249.16477635809,19,119,130.044243328173,98.0345149579446,169.754932085521,18.6482346267363,15.3987218016632,22.4193579936345,0.719626412767942,0.572394872091307,0.884775057601379
"883",2020-03-31,"Portugal",446,6408,74132.792565943,52956.0104693757,101699.916667676,2216.26071270022,1506.05676237907,3158.40516187993,21,140,150.598203250834,115.091054860241,194.357086041923,20.5539599226605,17.0565399022961,24.6021539564017,0.719459749198065,0.572317037837588,0.884536743640375
"884",2020-04-01,"Portugal",1035,7443,76254.603095501,54369.5506069932,104785.177999921,2121.81052955806,1413.54013761754,3085.26133224512,20,160,173.013951507842,133.743988765499,221.074929383601,22.4157482570081,18.6529339052587,26.717843341678,0.719299961464972,0.572244664921895,0.884301970714015
"885",2020-04-02,"Portugal",808,8251,78286.4384766965,55694.6085783995,107798.239150615,2031.83538119545,1325.05797140623,3013.06115069452,27,187,197.185493115353,153.965615994554,249.771499632767,24.1715416075109,20.2216272290546,28.6965702491662,0.719146749677436,0.572177391744819,0.884071190735228
"886",2020-04-03,"Portugal",783,9034,80232.5898041913,56932.2492517464,110725.277899344,1946.15132749483,1237.64067334694,2927.03874872839,22,209,222.962381879082,175.613237814528,280.326254627194,25.7768887637288,21.6476218199739,30.5547549944264,0.718999810437646,0.572114862491052,0.883853499073526
